image_path,xmin,ymin,xmax,ymax,class
/Users/olivereielson/Desktop/tennis-tracker/valid/Toronto-2021-Quarter-Final-Highlights-4-25_jpg.rf.9d6f441d697a539e6be7192cb6dd3f78.jpg,762,404,830,572,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Toronto-2021-Quarter-Final-Highlights-4-25_jpg.rf.9d6f441d697a539e6be7192cb6dd3f78.jpg,316,159,349,246,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Miami-2022-Monday-Highlights-5-95_jpg.rf.9d515d7d159e297794aebac75e6460f8.jpg,390,383,458,485,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Miami-2022-Monday-Highlights-5-95_jpg.rf.9d515d7d159e297794aebac75e6460f8.jpg,604,78,646,128,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Miami-2022-Monday-Highlights-5-95_jpg.rf.9d515d7d159e297794aebac75e6460f8.jpg,522,149,531,158,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-8-25_jpg.rf.f6363c2be8250090cbfe9ebe191729c3.jpg,445,114,467,173,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-8-25_jpg.rf.f6363c2be8250090cbfe9ebe191729c3.jpg,385,370,432,491,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-8-25_jpg.rf.f6363c2be8250090cbfe9ebe191729c3.jpg,588,444,596,452,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Winston-Salem-2022-Sunday-Highlights-7-120_jpg.rf.e1ec61c5593fee42b048d2a96ad1e1a0.jpg,406,221,467,307,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Winston-Salem-2022-Sunday-Highlights-7-120_jpg.rf.e1ec61c5593fee42b048d2a96ad1e1a0.jpg,572,96,600,148,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Winston-Salem-2022-Sunday-Highlights-7-120_jpg.rf.e1ec61c5593fee42b048d2a96ad1e1a0.jpg,418,183,426,193,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-1-35_jpg.rf.908dab97e3cfbaf3630dc063ee548379.jpg,493,416,569,543,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-1-35_jpg.rf.908dab97e3cfbaf3630dc063ee548379.jpg,474,106,506,147,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-1-35_jpg.rf.908dab97e3cfbaf3630dc063ee548379.jpg,502,215,510,222,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Gijon-2022-Quarter-Final-Highlights-3-10_jpg.rf.99d312ee837f625ce82f8552b2a02693.jpg,130,332,190,443,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Gijon-2022-Quarter-Final-Highlights-3-10_jpg.rf.99d312ee837f625ce82f8552b2a02693.jpg,554,50,609,99,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Gijon-2022-Quarter-Final-Highlights-3-10_jpg.rf.99d312ee837f625ce82f8552b2a02693.jpg,626,105,636,115,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Sofia-2020-Quarter-Final-Highlights-1-65_jpg.rf.c776183954ab17b7a5b4628867472277.jpg,180,377,259,485,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Sofia-2020-Quarter-Final-Highlights-1-65_jpg.rf.c776183954ab17b7a5b4628867472277.jpg,555,200,581,254,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Sofia-2020-Quarter-Final-Highlights-1-65_jpg.rf.c776183954ab17b7a5b4628867472277.jpg,220,361,231,370,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Cologne-2020-Quarter-Final-Highlights-2-50_jpg.rf.5bfa684ab7ef4cba88a6a0edc51c5740.jpg,406,97,434,141,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Cologne-2020-Quarter-Final-Highlights-2-50_jpg.rf.5bfa684ab7ef4cba88a6a0edc51c5740.jpg,545,374,602,457,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Cologne-2020-Quarter-Final-Highlights-2-50_jpg.rf.5bfa684ab7ef4cba88a6a0edc51c5740.jpg,486,266,495,275,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-4-45_jpg.rf.043b0536646188c0ecc2b3c6c8f2333a.jpg,646,418,744,539,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-4-45_jpg.rf.043b0536646188c0ecc2b3c6c8f2333a.jpg,467,86,498,130,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-4-45_jpg.rf.043b0536646188c0ecc2b3c6c8f2333a.jpg,418,159,426,166,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2022-Quarter-Final-Highlights-3-20_jpg.rf.0c603f7855f2312b70dedb59856114fd.jpg,610,348,651,477,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2022-Quarter-Final-Highlights-3-20_jpg.rf.0c603f7855f2312b70dedb59856114fd.jpg,442,59,470,108,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2022-Quarter-Final-Highlights-3-20_jpg.rf.0c603f7855f2312b70dedb59856114fd.jpg,391,55,398,61,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Montpellier-2022-Quarter-Final-Highlights-5-95_jpg.rf.1d52fe084280a9fc92738bdb0455a462.jpg,615,70,643,128,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Montpellier-2022-Quarter-Final-Highlights-5-95_jpg.rf.1d52fe084280a9fc92738bdb0455a462.jpg,699,175,735,259,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Miami-2022-Monday-Highlights-4-65_jpg.rf.727cc551e71b1f2fe195073d5780c62b.jpg,406,81,435,140,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Miami-2022-Monday-Highlights-4-65_jpg.rf.727cc551e71b1f2fe195073d5780c62b.jpg,701,357,753,450,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Miami-2022-Monday-Highlights-4-65_jpg.rf.727cc551e71b1f2fe195073d5780c62b.jpg,331,83,340,91,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-6-110_jpg.rf.958a328354b125401219b3563ca416b4.jpg,557,145,593,203,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-6-110_jpg.rf.958a328354b125401219b3563ca416b4.jpg,229,396,302,523,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-6-110_jpg.rf.958a328354b125401219b3563ca416b4.jpg,613,122,623,129,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/United-Cup-2023-Semi-Final-Day-One-Highlights-8-50_jpg.rf.139534b37fcaebbc3226a7faca3bed37.jpg,650,355,718,462,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/United-Cup-2023-Semi-Final-Day-One-Highlights-8-50_jpg.rf.139534b37fcaebbc3226a7faca3bed37.jpg,473,63,504,112,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/United-Cup-2023-Semi-Final-Day-One-Highlights-8-50_jpg.rf.139534b37fcaebbc3226a7faca3bed37.jpg,529,134,536,141,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Sofia-2020-Quarter-Final-Highlights-5-80_jpg.rf.43aa7b1933c52dcc2341842a948b9e2e.jpg,428,347,480,478,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Sofia-2020-Quarter-Final-Highlights-5-80_jpg.rf.43aa7b1933c52dcc2341842a948b9e2e.jpg,613,191,652,248,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Sofia-2020-Quarter-Final-Highlights-5-80_jpg.rf.43aa7b1933c52dcc2341842a948b9e2e.jpg,444,259,454,267,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Basel-2019-Tuesday-Highlights-2-40_jpg.rf.b94293f84c1af1503825892f54bec735.jpg,350,351,401,511,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Basel-2019-Tuesday-Highlights-2-40_jpg.rf.b94293f84c1af1503825892f54bec735.jpg,592,68,623,128,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Basel-2019-Tuesday-Highlights-2-40_jpg.rf.b94293f84c1af1503825892f54bec735.jpg,318,228,329,240,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Gijon-2022-Quarter-Final-Highlights-3-110_jpg.rf.cd09687cab5514c57873eaf38d8aa50c.jpg,418,23,439,88,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Gijon-2022-Quarter-Final-Highlights-3-110_jpg.rf.cd09687cab5514c57873eaf38d8aa50c.jpg,438,174,489,261,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Gijon-2022-Quarter-Final-Highlights-3-110_jpg.rf.cd09687cab5514c57873eaf38d8aa50c.jpg,609,10,617,19,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Florence-2022-Quarter-Final-Highlights-6-35_jpg.rf.2f5f5c9ba66eb253c5eb2974c1911b5f.jpg,252,402,308,491,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Florence-2022-Quarter-Final-Highlights-6-35_jpg.rf.2f5f5c9ba66eb253c5eb2974c1911b5f.jpg,541,105,567,143,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Florence-2022-Quarter-Final-Highlights-6-35_jpg.rf.2f5f5c9ba66eb253c5eb2974c1911b5f.jpg,464,213,471,220,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-2-110_jpg.rf.54f743210230090bd19747f7a4c49446.jpg,463,445,514,576,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-2-110_jpg.rf.54f743210230090bd19747f7a4c49446.jpg,500,113,523,164,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-2-110_jpg.rf.54f743210230090bd19747f7a4c49446.jpg,801,446,811,455,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Gijon-2022-Quarter-Final-Highlights-3-80_jpg.rf.6ec2fa405412590adfaef763a10a0e09.jpg,449,36,496,87,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Gijon-2022-Quarter-Final-Highlights-3-80_jpg.rf.6ec2fa405412590adfaef763a10a0e09.jpg,517,207,554,297,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Gijon-2022-Quarter-Final-Highlights-3-80_jpg.rf.6ec2fa405412590adfaef763a10a0e09.jpg,595,73,605,83,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Tel-Aviv-2022-Quarter-Final-Highlights-4-80_jpg.rf.96792d0c00dbc1282bd198b04d781920.jpg,488,111,536,175,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Tel-Aviv-2022-Quarter-Final-Highlights-4-80_jpg.rf.96792d0c00dbc1282bd198b04d781920.jpg,31,366,125,477,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Tel-Aviv-2022-Quarter-Final-Highlights-4-80_jpg.rf.96792d0c00dbc1282bd198b04d781920.jpg,403,64,411,73,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Miami-2022-Monday-Highlights-1-110_jpg.rf.b07ea8674ed13140e1c1e400d7f6c322.jpg,138,418,235,577,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Miami-2022-Monday-Highlights-1-110_jpg.rf.b07ea8674ed13140e1c1e400d7f6c322.jpg,555,125,591,176,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Miami-2022-Monday-Highlights-1-110_jpg.rf.b07ea8674ed13140e1c1e400d7f6c322.jpg,489,146,501,157,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Florence-2022-Quarter-Final-Highlights-0-40_jpg.rf.03a2ac51b1bb073710131a6a7bdd6488.jpg,404,327,459,412,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Florence-2022-Quarter-Final-Highlights-0-40_jpg.rf.03a2ac51b1bb073710131a6a7bdd6488.jpg,613,97,639,125,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Florence-2022-Quarter-Final-Highlights-0-40_jpg.rf.03a2ac51b1bb073710131a6a7bdd6488.jpg,609,102,616,109,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Cologne-2020-Quarter-Final-Highlights-4-15_jpg.rf.951b3f99b09d7b294a8d5df98d0637f6.jpg,514,111,533,159,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Cologne-2020-Quarter-Final-Highlights-4-15_jpg.rf.951b3f99b09d7b294a8d5df98d0637f6.jpg,561,394,591,471,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Cologne-2020-Quarter-Final-Highlights-4-15_jpg.rf.951b3f99b09d7b294a8d5df98d0637f6.jpg,534,132,542,140,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Sofia-2020-Quarter-Final-Highlights-7-120_jpg.rf.07b52d21f3556604b5a50fa571fc0ea6.jpg,400,377,465,485,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Sofia-2020-Quarter-Final-Highlights-7-120_jpg.rf.07b52d21f3556604b5a50fa571fc0ea6.jpg,571,189,604,244,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Sofia-2020-Quarter-Final-Highlights-7-120_jpg.rf.07b52d21f3556604b5a50fa571fc0ea6.jpg,420,398,430,406,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Winston-Salem-2022-Sunday-Highlights-7-110_jpg.rf.87a2492f8e429e39a791907d88731b89.jpg,449,230,489,328,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Winston-Salem-2022-Sunday-Highlights-7-110_jpg.rf.87a2492f8e429e39a791907d88731b89.jpg,591,95,620,144,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Winston-Salem-2022-Sunday-Highlights-7-110_jpg.rf.87a2492f8e429e39a791907d88731b89.jpg,487,113,494,122,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Montpellier-2022-Quarter-Final-Highlights-1-40_jpg.rf.003b641f7d83554a17d5fed4a58a13ea.jpg,480,169,552,238,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Montpellier-2022-Quarter-Final-Highlights-1-40_jpg.rf.003b641f7d83554a17d5fed4a58a13ea.jpg,594,68,625,114,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Montpellier-2022-Quarter-Final-Highlights-1-40_jpg.rf.003b641f7d83554a17d5fed4a58a13ea.jpg,467,146,477,153,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Basel-2019-Tuesday-Highlights-1-110_jpg.rf.751a98a10cc09740421b2b8059386b93.jpg,331,398,443,539,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Basel-2019-Tuesday-Highlights-1-110_jpg.rf.751a98a10cc09740421b2b8059386b93.jpg,562,65,589,120,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Paris-2020-Quarter-Final-Highlights-6-70_jpg.rf.6a30eb6322787c25526409ac025edb59.jpg,441,82,477,153,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Paris-2020-Quarter-Final-Highlights-6-70_jpg.rf.6a30eb6322787c25526409ac025edb59.jpg,678,303,723,412,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Paris-2020-Quarter-Final-Highlights-6-70_jpg.rf.6a30eb6322787c25526409ac025edb59.jpg,701,277,710,285,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Toronto-2021-Quarter-Final-Highlights-2-100_jpg.rf.afffe8f6766d73ed6572e5fd0922ee6d.jpg,231,431,307,570,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Toronto-2021-Quarter-Final-Highlights-2-100_jpg.rf.afffe8f6766d73ed6572e5fd0922ee6d.jpg,497,79,528,146,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Toronto-2021-Quarter-Final-Highlights-2-100_jpg.rf.afffe8f6766d73ed6572e5fd0922ee6d.jpg,204,461,216,470,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-4-5_jpg.rf.ad17cd35a9f5f74b8a9826defc7b52b8.jpg,838,398,927,523,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-4-5_jpg.rf.ad17cd35a9f5f74b8a9826defc7b52b8.jpg,464,89,484,137,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-4-5_jpg.rf.ad17cd35a9f5f74b8a9826defc7b52b8.jpg,951,405,960,413,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Basel-2019-Tuesday-Highlights-3-30_jpg.rf.b9fd8d4fe9a2955fe73a18aa7b17fd3e.jpg,853,421,965,546,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Basel-2019-Tuesday-Highlights-3-30_jpg.rf.b9fd8d4fe9a2955fe73a18aa7b17fd3e.jpg,367,76,410,130,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Basel-2019-Tuesday-Highlights-3-30_jpg.rf.b9fd8d4fe9a2955fe73a18aa7b17fd3e.jpg,515,180,528,191,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Cologne-2020-Quarter-Final-Highlights-7-105_jpg.rf.06f27397d185bb187a81135451223851.jpg,729,162,751,214,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Cologne-2020-Quarter-Final-Highlights-7-105_jpg.rf.06f27397d185bb187a81135451223851.jpg,329,292,358,363,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Cologne-2020-Quarter-Final-Highlights-7-105_jpg.rf.06f27397d185bb187a81135451223851.jpg,295,313,302,319,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2022-Quarter-Final-Highlights-6-40_jpg.rf.bce3c36b452ed3b483f0b4408693ae12.jpg,522,53,542,102,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2022-Quarter-Final-Highlights-6-40_jpg.rf.bce3c36b452ed3b483f0b4408693ae12.jpg,394,217,434,303,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2022-Quarter-Final-Highlights-6-40_jpg.rf.bce3c36b452ed3b483f0b4408693ae12.jpg,449,62,456,70,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-6-40_jpg.rf.78efb1024a375ae8af10cf4f621769b9.jpg,419,402,466,539,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-6-40_jpg.rf.78efb1024a375ae8af10cf4f621769b9.jpg,502,99,522,150,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Pune-2023-Quarter-Final-Highlights-6-40_jpg.rf.78efb1024a375ae8af10cf4f621769b9.jpg,300,448,310,456,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-2-40_jpg.rf.fd63dc17f7524468364da54d335d8235.jpg,503,85,532,131,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-2-40_jpg.rf.fd63dc17f7524468364da54d335d8235.jpg,405,315,453,410,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-2-40_jpg.rf.fd63dc17f7524468364da54d335d8235.jpg,504,163,513,173,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2022-Quarter-Final-Highlights-2-35_jpg.rf.4db88a7762cdbe96c0f84abd340e4ded.jpg,595,187,646,252,player-front
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2022-Quarter-Final-Highlights-2-35_jpg.rf.4db88a7762cdbe96c0f84abd340e4ded.jpg,551,80,579,125,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2022-Quarter-Final-Highlights-2-35_jpg.rf.4db88a7762cdbe96c0f84abd340e4ded.jpg,603,98,612,105,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-6-80_jpg.rf.523a20292d4c48d9150bf6be42b751e6.jpg,445,132,485,179,player-back
/Users/olivereielson/Desktop/tennis-tracker/valid/Stockholm-2021-Quarter-Final-Highlights-6-80_jpg.rf.523a20292d4c48d9150bf6be42b751e6.jpg,129,474,218,577,player-front
