image_path,xmin,ymin,xmax,ymax,class
/Users/olivereielson/Desktop/test/169740--2021-05-19-19:28:27-055005.jpg,533,357,538,362,Squash
/Users/olivereielson/Desktop/test/194083--2021-05-19-20:08:34-404097.jpg,385,354,391,359,Squash
/Users/olivereielson/Desktop/test/198937--2021-05-19-20:16:32-260531.jpg,426,79,429,84,Squash
/Users/olivereielson/Desktop/test/179587--2021-05-19-19:44:41-019181.jpg,893,327,898,333,Squash
/Users/olivereielson/Desktop/test/179097--2021-05-19-19:43:52-751329.jpg,609,306,618,313,Squash
/Users/olivereielson/Desktop/test/180218--2021-05-19-19:45:43-583395.jpg,455,304,460,309,Squash
/Users/olivereielson/Desktop/test/197009--2021-05-19-20:13:21-498828.jpg,314,89,320,96,Squash
/Users/olivereielson/Desktop/test/171929--2021-05-19-19:32:04-316040.jpg,446,358,452,365,Squash
/Users/olivereielson/Desktop/test/204421--2021-05-19-20:25:47-759105.jpg,908,262,912,267,Squash
/Users/olivereielson/Desktop/test/174910--2021-05-19-19:36:59-370358.jpg,909,260,913,263,Squash
/Users/olivereielson/Desktop/test/168756--2021-05-19-19:26:49-908442.jpg,446,249,451,254,Squash
/Users/olivereielson/Desktop/test/168931--2021-05-19-19:27:07-410571.jpg,512,87,517,92,Squash
/Users/olivereielson/Desktop/test/171547--2021-05-19-19:31:26-565331.jpg,373,385,378,388,Squash
/Users/olivereielson/Desktop/test/199046--2021-05-19-20:16:43-098524.jpg,441,320,446,326,Squash
/Users/olivereielson/Desktop/test/202917--2021-05-19-20:23:16-381927.jpg,727,139,730,143,Squash
/Users/olivereielson/Desktop/test/177952--2021-05-19-19:41:59-732881.jpg,447,294,451,298,Squash
/Users/olivereielson/Desktop/test/185482--2021-05-19-19:54:22-260333.jpg,557,356,565,363,Squash
/Users/olivereielson/Desktop/test/192932--2021-05-19-20:06:39-763473.jpg,923,193,927,197,Squash
/Users/olivereielson/Desktop/test/174228--2021-05-19-19:35:51-827682.jpg,888,102,894,107,Squash
/Users/olivereielson/Desktop/test/198415--2021-05-19-20:15:40-608728.jpg,575,109,580,114,Squash
/Users/olivereielson/Desktop/test/188254--2021-05-19-19:58:56-063316.jpg,814,444,819,450,Squash
/Users/olivereielson/Desktop/test/173805--2021-05-19-19:35:10-054616.jpg,1023,316,1028,320,Squash
/Users/olivereielson/Desktop/test/192663--2021-05-19-20:06:13-333653.jpg,513,304,521,311,Squash
/Users/olivereielson/Desktop/test/188404--2021-05-19-19:59:10-858724.jpg,923,324,926,329,Squash
/Users/olivereielson/Desktop/test/206178--2021-05-19-20:28:40-424682.jpg,358,125,364,131,Squash
/Users/olivereielson/Desktop/test/194078--2021-05-19-20:08:33-888052.jpg,386,354,392,359,Squash
/Users/olivereielson/Desktop/test/168724--2021-05-19-19:26:46-710734.jpg,410,185,415,189,Squash
/Users/olivereielson/Desktop/test/178823--2021-05-19-19:43:25-876437.jpg,493,95,498,100,Squash
/Users/olivereielson/Desktop/test/199234--2021-05-19-20:17:01-703596.jpg,932,382,938,388,Squash
/Users/olivereielson/Desktop/test/177780--2021-05-19-19:41:42-811476.jpg,385,262,390,266,Squash
/Users/olivereielson/Desktop/test/173390--2021-05-19-19:34:28-956892.jpg,586,349,589,354,Squash
/Users/olivereielson/Desktop/test/210927--2021-05-19-20:36:41-036686.jpg,765,113,769,117,Squash
/Users/olivereielson/Desktop/test/177856--2021-05-19-19:41:50-310752.jpg,711,82,715,86,Squash
/Users/olivereielson/Desktop/test/178184--2021-05-19-19:42:22-631563.jpg,601,297,610,305,Squash
/Users/olivereielson/Desktop/test/173720--2021-05-19-19:35:01-660450.jpg,454,64,458,69,Squash
/Users/olivereielson/Desktop/test/189946--2021-05-19-20:01:44-540180.jpg,452,135,457,139,Squash
/Users/olivereielson/Desktop/test/167124--2021-05-19-19:24:09-634568.jpg,771,432,776,438,Squash
/Users/olivereielson/Desktop/test/205164--2021-05-19-20:27:00-573148.jpg,648,360,655,366,Squash
/Users/olivereielson/Desktop/test/198421--2021-05-19-20:15:41-202805.jpg,526,101,529,106,Squash
/Users/olivereielson/Desktop/test/168868--2021-05-19-19:27:01-153728.jpg,380,238,384,242,Squash
/Users/olivereielson/Desktop/test/180226--2021-05-19-19:45:44-379772.jpg,454,304,460,310,Squash
/Users/olivereielson/Desktop/test/190267--2021-05-19-20:02:16-245595.jpg,511,252,515,257,Squash
/Users/olivereielson/Desktop/test/201850--2021-05-19-20:21:21-359167.jpg,466,382,472,389,Squash
/Users/olivereielson/Desktop/test/205253--2021-05-19-20:27:09-336931.jpg,893,332,897,335,Squash
/Users/olivereielson/Desktop/test/174215--2021-05-19-19:35:50-520144.jpg,741,94,745,97,Squash
/Users/olivereielson/Desktop/test/210200--2021-05-19-20:35:28-232762.jpg,918,376,921,381,Squash
/Users/olivereielson/Desktop/test/187666--2021-05-19-19:57:57-878451.jpg,976,280,982,288,Squash
/Users/olivereielson/Desktop/test/174796--2021-05-19-19:36:48-073767.jpg,415,146,419,150,Squash
/Users/olivereielson/Desktop/test/204214--2021-05-19-20:25:27-168028.jpg,346,312,351,316,Squash
/Users/olivereielson/Desktop/test/177894--2021-05-19-19:41:54-051562.jpg,993,436,997,440,Squash
/Users/olivereielson/Desktop/test/173083--2021-05-19-19:33:58-668086.jpg,695,321,702,327,Squash
/Users/olivereielson/Desktop/test/168885--2021-05-19-19:27:02-861518.jpg,386,368,392,375,Squash
/Users/olivereielson/Desktop/test/210732--2021-05-19-20:36:21-141707.jpg,783,109,786,113,Squash
/Users/olivereielson/Desktop/test/205377--2021-05-19-20:27:21-524655.jpg,712,319,718,325,Squash
/Users/olivereielson/Desktop/test/203479--2021-05-19-20:24:13-216514.jpg,759,128,763,132,Squash
/Users/olivereielson/Desktop/test/174958--2021-05-19-19:37:04-116280.jpg,907,321,911,325,Squash
/Users/olivereielson/Desktop/test/177096--2021-05-19-19:40:35-323229.jpg,323,233,327,237,Squash
/Users/olivereielson/Desktop/test/183752--2021-05-19-19:51:31-278323.jpg,814,250,819,254,Squash
/Users/olivereielson/Desktop/test/177414--2021-05-19-19:41:06-779470.jpg,775,320,781,326,Squash
/Users/olivereielson/Desktop/test/211284--2021-05-19-20:37:17-704079.jpg,732,344,737,350,Squash
/Users/olivereielson/Desktop/test/169551--2021-05-19-19:28:08-358209.jpg,825,140,829,144,Squash
/Users/olivereielson/Desktop/test/191096--2021-05-19-20:03:38-240167.jpg,741,332,748,338,Squash
/Users/olivereielson/Desktop/test/175472--2021-05-19-19:37:54-624292.jpg,369,378,375,383,Squash
/Users/olivereielson/Desktop/test/190407--2021-05-19-20:02:30-178655.jpg,397,280,402,285,Squash
/Users/olivereielson/Desktop/test/193702--2021-05-19-20:07:56-411345.jpg,366,126,372,132,Squash
/Users/olivereielson/Desktop/test/174593--2021-05-19-19:36:27-973690.jpg,467,356,472,362,Squash
/Users/olivereielson/Desktop/test/178685--2021-05-19-19:43:12-169364.jpg,415,204,420,208,Squash
/Users/olivereielson/Desktop/test/210939--2021-05-19-20:36:42-231781.jpg,864,241,870,247,Squash
/Users/olivereielson/Desktop/test/203352--2021-05-19-20:24:00-482216.jpg,466,228,471,233,Squash
/Users/olivereielson/Desktop/test/177956--2021-05-19-19:42:00-138165.jpg,437,305,442,308,Squash
/Users/olivereielson/Desktop/test/211553--2021-05-19-20:37:44-740077.jpg,643,308,649,314,Squash
/Users/olivereielson/Desktop/test/207686--2021-05-19-20:31:09-895694.jpg,417,245,421,249,Squash
/Users/olivereielson/Desktop/test/183164--2021-05-19-19:50:32-823315.jpg,332,281,339,288,Squash
/Users/olivereielson/Desktop/test/172506--2021-05-19-19:33:01-521110.jpg,399,99,405,105,Squash
/Users/olivereielson/Desktop/test/182639--2021-05-19-19:49:40-630640.jpg,842,81,847,86,Squash
/Users/olivereielson/Desktop/test/174008--2021-05-19-19:35:30-172216.jpg,428,174,433,179,Squash
/Users/olivereielson/Desktop/test/172477--2021-05-19-19:32:58-623706.jpg,752,341,759,348,Squash
/Users/olivereielson/Desktop/test/188221--2021-05-19-19:58:52-790196.jpg,885,117,888,122,Squash
/Users/olivereielson/Desktop/test/199565--2021-05-19-20:17:34-197310.jpg,615,345,621,352,Squash
/Users/olivereielson/Desktop/test/189370--2021-05-19-20:00:46-384038.jpg,433,250,438,262,Squash
/Users/olivereielson/Desktop/test/189523--2021-05-19-20:01:01-579263.jpg,767,85,772,91,Squash
/Users/olivereielson/Desktop/test/191794--2021-05-19-20:04:47-198455.jpg,652,297,660,304,Squash
/Users/olivereielson/Desktop/test/187181--2021-05-19-19:57:09-980067.jpg,384,218,389,223,Squash
/Users/olivereielson/Desktop/test/180272--2021-05-19-19:45:48-961122.jpg,452,305,458,311,Squash
/Users/olivereielson/Desktop/test/202046--2021-05-19-20:21:41-222292.jpg,475,223,479,227,Squash
/Users/olivereielson/Desktop/test/178679--2021-05-19-19:43:11-557587.jpg,444,169,447,174,Squash
/Users/olivereielson/Desktop/test/202429--2021-05-19-20:22:24-490882.jpg,684,341,692,349,Squash
/Users/olivereielson/Desktop/test/190386--2021-05-19-20:02:28-096037.jpg,332,242,337,248,Squash
/Users/olivereielson/Desktop/test/211023--2021-05-19-20:36:50-726693.jpg,962,399,968,404,Squash
/Users/olivereielson/Desktop/test/176549--2021-05-19-19:39:41-189704.jpg,413,125,417,129,Squash
/Users/olivereielson/Desktop/test/204427--2021-05-19-20:25:48-362605.jpg,979,315,982,319,Squash
/Users/olivereielson/Desktop/test/197462--2021-05-19-20:14:06-325121.jpg,729,240,732,245,Squash
/Users/olivereielson/Desktop/test/189951--2021-05-19-20:01:45-039948.jpg,373,184,380,191,Squash
/Users/olivereielson/Desktop/test/187617--2021-05-19-19:57:52-967917.jpg,882,438,889,445,Squash
/Users/olivereielson/Desktop/test/173845--2021-05-19-19:35:13-971594.jpg,959,152,964,157,Squash
/Users/olivereielson/Desktop/test/197418--2021-05-19-20:14:01-942462.jpg,344,221,348,225,Squash
/Users/olivereielson/Desktop/test/188147--2021-05-19-19:58:45-453549.jpg,646,34,649,38,Squash
/Users/olivereielson/Desktop/test/186910--2021-05-19-19:56:43-240161.jpg,589,346,597,353,Squash
/Users/olivereielson/Desktop/test/179298--2021-05-19-19:44:12-584381.jpg,972,262,977,268,Squash
/Users/olivereielson/Desktop/test/184992--2021-05-19-19:53:33-963747.jpg,398,328,402,331,Squash
/Users/olivereielson/Desktop/test/193572--2021-05-19-20:07:43-442924.jpg,911,137,916,142,Squash
/Users/olivereielson/Desktop/test/177177--2021-05-19-19:40:43-351033.jpg,414,368,419,372,Squash
/Users/olivereielson/Desktop/test/180053--2021-05-19-19:45:27-029642.jpg,461,342,466,348,Squash
/Users/olivereielson/Desktop/test/206118--2021-05-19-20:28:34-528612.jpg,705,61,709,65,Squash
/Users/olivereielson/Desktop/test/169932--2021-05-19-19:28:46-139237.jpg,917,396,925,402,Squash
/Users/olivereielson/Desktop/test/180250--2021-05-19-19:45:46-779080.jpg,452,305,458,311,Squash
/Users/olivereielson/Desktop/test/210061--2021-05-19-20:35:14-319918.jpg,474,125,479,130,Squash
/Users/olivereielson/Desktop/test/174220--2021-05-19-19:35:51-012309.jpg,799,78,803,82,Squash
/Users/olivereielson/Desktop/test/186642--2021-05-19-19:56:16-679670.jpg,429,252,433,257,Squash
/Users/olivereielson/Desktop/test/176556--2021-05-19-19:39:41-884937.jpg,387,155,390,159,Squash
/Users/olivereielson/Desktop/test/180304--2021-05-19-19:45:52-191606.jpg,453,306,458,311,Squash
/Users/olivereielson/Desktop/test/168935--2021-05-19-19:27:07-813772.jpg,518,138,524,144,Squash
/Users/olivereielson/Desktop/test/209603--2021-05-19-20:34:28-485708.jpg,533,302,539,309,Squash
/Users/olivereielson/Desktop/test/172697--2021-05-19-19:33:20-317738.jpg,394,335,399,340,Squash
/Users/olivereielson/Desktop/test/207887--2021-05-19-20:31:30-126928.jpg,373,220,378,226,Squash
/Users/olivereielson/Desktop/test/179915--2021-05-19-19:45:13-307241.jpg,202,356,210,370,Squash
/Users/olivereielson/Desktop/test/192650--2021-05-19-20:06:12-002464.jpg,526,342,533,349,Squash
/Users/olivereielson/Desktop/test/176518--2021-05-19-19:39:38-164840.jpg,328,362,333,367,Squash
/Users/olivereielson/Desktop/test/206337--2021-05-19-20:28:56-205623.jpg,546,341,551,347,Squash
/Users/olivereielson/Desktop/test/193805--2021-05-19-20:08:06-643327.jpg,516,134,521,140,Squash
/Users/olivereielson/Desktop/test/207574--2021-05-19-20:30:58-700926.jpg,525,402,530,407,Squash
/Users/olivereielson/Desktop/test/180222--2021-05-19-19:45:43-982801.jpg,454,304,460,310,Squash
/Users/olivereielson/Desktop/test/179154--2021-05-19-19:43:58-359490.jpg,621,314,629,321,Squash
/Users/olivereielson/Desktop/test/192271--2021-05-19-20:05:34-321746.jpg,758,351,765,358,Squash
/Users/olivereielson/Desktop/test/186057--2021-05-19-19:55:18-975994.jpg,270,281,277,289,Squash
/Users/olivereielson/Desktop/test/206036--2021-05-19-20:28:26-372596.jpg,934,191,940,198,Squash
/Users/olivereielson/Desktop/test/197608--2021-05-19-20:14:20-761487.jpg,715,373,719,377,Squash
/Users/olivereielson/Desktop/test/193800--2021-05-19-20:08:06-148176.jpg,597,65,602,70,Squash
/Users/olivereielson/Desktop/test/203093--2021-05-19-20:23:34-207554.jpg,637,292,643,298,Squash
/Users/olivereielson/Desktop/test/172786--2021-05-19-19:33:29-209556.jpg,637,297,644,304,Squash
/Users/olivereielson/Desktop/test/177823--2021-05-19-19:41:47-053508.jpg,429,331,433,336,Squash
/Users/olivereielson/Desktop/test/197422--2021-05-19-20:14:02-348953.jpg,320,304,325,310,Squash
/Users/olivereielson/Desktop/test/183760--2021-05-19-19:51:32-079040.jpg,882,346,888,353,Squash
/Users/olivereielson/Desktop/test/180288--2021-05-19-19:45:50-584169.jpg,453,305,459,311,Squash
/Users/olivereielson/Desktop/test/205179--2021-05-19-20:27:02-043101.jpg,814,102,817,107,Squash
/Users/olivereielson/Desktop/test/198804--2021-05-19-20:16:19-100194.jpg,427,207,432,211,Squash
/Users/olivereielson/Desktop/test/197267--2021-05-19-20:13:47-246716.jpg,653,443,657,447,Squash
/Users/olivereielson/Desktop/test/188280--2021-05-19-19:58:58-629413.jpg,947,341,951,346,Squash
/Users/olivereielson/Desktop/test/172244--2021-05-19-19:32:35-657969.jpg,1010,372,1016,379,Squash
/Users/olivereielson/Desktop/test/209676--2021-05-19-20:34:35-625687.jpg,663,434,668,440,Squash
/Users/olivereielson/Desktop/test/183309--2021-05-19-19:50:47-210865.jpg,988,428,993,434,Squash
/Users/olivereielson/Desktop/test/173732--2021-05-19-19:35:02-858135.jpg,313,233,320,242,Squash
/Users/olivereielson/Desktop/test/183033--2021-05-19-19:50:19-681906.jpg,629,304,637,311,Squash
/Users/olivereielson/Desktop/test/183058--2021-05-19-19:50:22-262113.jpg,964,196,968,200,Squash
/Users/olivereielson/Desktop/test/201367--2021-05-19-20:20:33-229691.jpg,871,145,875,149,Squash
/Users/olivereielson/Desktop/test/192990--2021-05-19-20:06:45-498916.jpg,917,360,921,365,Squash
/Users/olivereielson/Desktop/test/198492--2021-05-19-20:15:48-243439.jpg,443,302,447,306,Squash
/Users/olivereielson/Desktop/test/201608--2021-05-19-20:20:57-296504.jpg,906,350,911,354,Squash
/Users/olivereielson/Desktop/test/188186--2021-05-19-19:58:49-336328.jpg,362,368,367,373,Squash
/Users/olivereielson/Desktop/test/201581--2021-05-19-20:20:54-606753.jpg,610,92,615,98,Squash
/Users/olivereielson/Desktop/test/178344--2021-05-19-19:42:38-426709.jpg,876,387,881,392,Squash
/Users/olivereielson/Desktop/test/179634--2021-05-19-19:44:45-686425.jpg,813,139,817,143,Squash
/Users/olivereielson/Desktop/test/199774--2021-05-19-20:17:55-002600.jpg,377,308,382,313,Squash
/Users/olivereielson/Desktop/test/200364--2021-05-19-20:18:53-510786.jpg,337,363,345,371,Squash
/Users/olivereielson/Desktop/test/206028--2021-05-19-20:28:25-581718.jpg,821,110,826,115,Squash
/Users/olivereielson/Desktop/test/198078--2021-05-19-20:15:07-251259.jpg,971,261,978,268,Squash
/Users/olivereielson/Desktop/test/199854--2021-05-19-20:18:02-955520.jpg,646,193,653,199,Squash
/Users/olivereielson/Desktop/test/208000--2021-05-19-20:31:41-360306.jpg,940,258,945,263,Squash
/Users/olivereielson/Desktop/test/199809--2021-05-19-20:17:58-508026.jpg,432,325,436,329,Squash
/Users/olivereielson/Desktop/test/176173--2021-05-19-19:39:04-181120.jpg,953,289,957,293,Squash
/Users/olivereielson/Desktop/test/206289--2021-05-19-20:28:51-450451.jpg,905,347,910,352,Squash
/Users/olivereielson/Desktop/test/188839--2021-05-19-19:59:53-924667.jpg,368,158,374,163,Squash
/Users/olivereielson/Desktop/test/173992--2021-05-19-19:35:28-577039.jpg,348,271,353,279,Squash
/Users/olivereielson/Desktop/test/177719--2021-05-19-19:41:36-815953.jpg,985,290,994,297,Squash
/Users/olivereielson/Desktop/test/174536--2021-05-19-19:36:22-321253.jpg,892,157,895,161,Squash
/Users/olivereielson/Desktop/test/166840--2021-05-19-19:23:41-345808.jpg,474,357,479,362,Squash
/Users/olivereielson/Desktop/test/184981--2021-05-19-19:53:32-861641.jpg,459,238,464,242,Squash
/Users/olivereielson/Desktop/test/187816--2021-05-19-19:58:12-624250.jpg,733,225,737,229,Squash
/Users/olivereielson/Desktop/test/197629--2021-05-19-20:14:22-852584.jpg,398,163,402,168,Squash
/Users/olivereielson/Desktop/test/205373--2021-05-19-20:27:21-125374.jpg,742,328,749,337,Squash
/Users/olivereielson/Desktop/test/205592--2021-05-19-20:27:42-764841.jpg,909,310,913,315,Squash
/Users/olivereielson/Desktop/test/168625--2021-05-19-19:26:36-903483.jpg,331,384,338,391,Squash
/Users/olivereielson/Desktop/test/168923--2021-05-19-19:27:06-601479.jpg,506,66,510,70,Squash
/Users/olivereielson/Desktop/test/193630--2021-05-19-20:07:49-193072.jpg,665,141,669,146,Squash
/Users/olivereielson/Desktop/test/172547--2021-05-19-19:33:05-526183.jpg,421,332,426,336,Squash
/Users/olivereielson/Desktop/test/171217--2021-05-19-19:30:53-745701.jpg,344,393,349,396,Squash
/Users/olivereielson/Desktop/test/180078--2021-05-19-19:45:29-542063.jpg,461,319,466,322,Squash
/Users/olivereielson/Desktop/test/207598--2021-05-19-20:31:01-078041.jpg,587,320,593,327,Squash
/Users/olivereielson/Desktop/test/176375--2021-05-19-19:39:24-094546.jpg,531,125,535,129,Squash
/Users/olivereielson/Desktop/test/183576--2021-05-19-19:51:13-813892.jpg,706,360,713,366,Squash
/Users/olivereielson/Desktop/test/179165--2021-05-19-19:43:59-445179.jpg,739,136,742,141,Squash
/Users/olivereielson/Desktop/test/173657--2021-05-19-19:34:55-445670.jpg,873,224,879,230,Squash
/Users/olivereielson/Desktop/test/177623--2021-05-19-19:41:27-366871.jpg,671,348,675,351,Squash
/Users/olivereielson/Desktop/test/203811--2021-05-19-20:24:46-602846.jpg,408,171,413,176,Squash
/Users/olivereielson/Desktop/test/188651--2021-05-19-19:59:35-319530.jpg,916,346,920,350,Squash
/Users/olivereielson/Desktop/test/179642--2021-05-19-19:44:46-489821.jpg,825,174,830,179,Squash
/Users/olivereielson/Desktop/test/203348--2021-05-19-20:24:00-069054.jpg,466,228,471,233,Squash
/Users/olivereielson/Desktop/test/174780--2021-05-19-19:36:46-473430.jpg,433,189,440,195,Squash
/Users/olivereielson/Desktop/test/210331--2021-05-19-20:35:41-408506.jpg,433,203,438,208,Squash
/Users/olivereielson/Desktop/test/184117--2021-05-19-19:52:07-470252.jpg,540,116,544,121,Squash
/Users/olivereielson/Desktop/test/198069--2021-05-19-20:15:06-344664.jpg,972,272,978,279,Squash
/Users/olivereielson/Desktop/test/205561--2021-05-19-20:27:39-718195.jpg,953,316,958,321,Squash
/Users/olivereielson/Desktop/test/182558--2021-05-19-19:49:32-577543.jpg,921,139,926,143,Squash
/Users/olivereielson/Desktop/test/186180--2021-05-19-19:55:31-084054.jpg,506,363,512,368,Squash
/Users/olivereielson/Desktop/test/180276--2021-05-19-19:45:49-373975.jpg,452,305,458,311,Squash
/Users/olivereielson/Desktop/test/178209--2021-05-19-19:42:25-115105.jpg,880,178,887,185,Squash
/Users/olivereielson/Desktop/test/210842--2021-05-19-20:36:32-439868.jpg,349,394,355,400,Squash
/Users/olivereielson/Desktop/test/187021--2021-05-19-19:56:54-159871.jpg,369,351,374,357,Squash
/Users/olivereielson/Desktop/test/190786--2021-05-19-20:03:07-714402.jpg,409,355,414,360,Squash
/Users/olivereielson/Desktop/test/198845--2021-05-19-20:16:23-207711.jpg,353,322,357,327,Squash
/Users/olivereielson/Desktop/test/191920--2021-05-19-20:04:59-716061.jpg,977,184,981,189,Squash
/Users/olivereielson/Desktop/test/171074--2021-05-19-19:30:39-513584.jpg,375,390,381,399,Squash
/Users/olivereielson/Desktop/test/179442--2021-05-19-19:44:26-777857.jpg,642,35,647,40,Squash
/Users/olivereielson/Desktop/test/192304--2021-05-19-20:05:37-635683.jpg,294,209,300,216,Squash
/Users/olivereielson/Desktop/test/183051--2021-05-19-19:50:21-528051.jpg,857,129,861,134,Squash
/Users/olivereielson/Desktop/test/193015--2021-05-19-20:06:47-992111.jpg,907,226,911,229,Squash
/Users/olivereielson/Desktop/test/198771--2021-05-19-20:16:15-868714.jpg,349,246,354,253,Squash
/Users/olivereielson/Desktop/test/188647--2021-05-19-19:59:34-916512.jpg,920,339,923,343,Squash
/Users/olivereielson/Desktop/test/173242--2021-05-19-19:34:14-320400.jpg,873,235,877,239,Squash
/Users/olivereielson/Desktop/test/210802--2021-05-19-20:36:28-279549.jpg,571,350,576,356,Squash
/Users/olivereielson/Desktop/test/197047--2021-05-19-20:13:25-247749.jpg,475,41,481,48,Squash
/Users/olivereielson/Desktop/test/206446--2021-05-19-20:29:06-991893.jpg,407,322,412,327,Squash
/Users/olivereielson/Desktop/test/210991--2021-05-19-20:36:47-547902.jpg,1016,432,1020,437,Squash
/Users/olivereielson/Desktop/test/177082--2021-05-19-19:40:33-937962.jpg,467,122,472,128,Squash
/Users/olivereielson/Desktop/test/174019--2021-05-19-19:35:31-277655.jpg,368,384,372,387,Squash
/Users/olivereielson/Desktop/test/193789--2021-05-19-20:08:05-046201.jpg,722,69,726,74,Squash
/Users/olivereielson/Desktop/test/180319--2021-05-19-19:45:53-674982.jpg,455,306,458,310,Squash
/Users/olivereielson/Desktop/test/206316--2021-05-19-20:28:54-122733.jpg,808,354,813,359,Squash
/Users/olivereielson/Desktop/test/201626--2021-05-19-20:20:59-099799.jpg,791,438,796,444,Squash
/Users/olivereielson/Desktop/test/193969--2021-05-19-20:08:22-955955.jpg,506,364,513,370,Squash
/Users/olivereielson/Desktop/test/174734--2021-05-19-19:36:41-860155.jpg,921,314,925,318,Squash
/Users/olivereielson/Desktop/test/185923--2021-05-19-19:55:05-610330.jpg,705,73,709,77,Squash
/Users/olivereielson/Desktop/test/183631--2021-05-19-19:51:19-280312.jpg,1008,350,1013,356,Squash
/Users/olivereielson/Desktop/test/201612--2021-05-19-20:20:57-706137.jpg,880,363,885,368,Squash
/Users/olivereielson/Desktop/test/175942--2021-05-19-19:38:41-219755.jpg,722,336,730,343,Squash
/Users/olivereielson/Desktop/test/209508--2021-05-19-20:34:18-902935.jpg,732,203,736,207,Squash
/Users/olivereielson/Desktop/test/169689--2021-05-19-19:28:22-010651.jpg,885,115,889,119,Squash
/Users/olivereielson/Desktop/test/171887--2021-05-19-19:32:00-148482.jpg,414,248,420,253,Squash
/Users/olivereielson/Desktop/test/177372--2021-05-19-19:41:02-571788.jpg,357,401,360,406,Squash
/Users/olivereielson/Desktop/test/180068--2021-05-19-19:45:28-545875.jpg,461,327,465,331,Squash
/Users/olivereielson/Desktop/test/206220--2021-05-19-20:28:44-602926.jpg,354,383,358,387,Squash
/Users/olivereielson/Desktop/test/173600--2021-05-19-19:34:49-764028.jpg,919,120,925,126,Squash
