image_path,xmin,ymin,xmax,ymax,class
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-0-45_jpg.rf.af4475278af1594153f3689c67ca8e1e.jpg,592,126,601,134,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-2-75_jpg.rf.09823406347a81e8de41d07e946b15a7.jpg,518,419,597,540,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-2-75_jpg.rf.09823406347a81e8de41d07e946b15a7.jpg,437,82,479,144,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-2-75_jpg.rf.09823406347a81e8de41d07e946b15a7.jpg,356,182,366,189,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-2-110_jpg.rf.9e71d90a42040206831bca60f6a6a6bb.jpg,128,449,230,576,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-2-110_jpg.rf.9e71d90a42040206831bca60f6a6a6bb.jpg,523,89,570,151,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-2-110_jpg.rf.9e71d90a42040206831bca60f6a6a6bb.jpg,389,257,400,267,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-1-85_jpg.rf.f81686a3de54b67119d175176ba92965.jpg,311,287,351,413,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-1-85_jpg.rf.f81686a3de54b67119d175176ba92965.jpg,482,84,512,147,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-1-85_jpg.rf.f81686a3de54b67119d175176ba92965.jpg,329,458,340,468,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-1-40_jpg.rf.e7e68c45636393fb80e999d00807c9ab.jpg,472,330,536,462,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-1-40_jpg.rf.e7e68c45636393fb80e999d00807c9ab.jpg,402,46,428,99,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-1-40_jpg.rf.e7e68c45636393fb80e999d00807c9ab.jpg,383,58,389,63,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-85_jpg.rf.1a6008f7d1e198d76514bb26ede2de54.jpg,506,250,566,348,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-85_jpg.rf.1a6008f7d1e198d76514bb26ede2de54.jpg,332,85,363,140,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-85_jpg.rf.1a6008f7d1e198d76514bb26ede2de54.jpg,355,97,363,105,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-5-110_jpg.rf.ce4542dbc75ddad581802c0beb7184fe.jpg,595,66,632,131,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-5-110_jpg.rf.ce4542dbc75ddad581802c0beb7184fe.jpg,486,221,553,313,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-5-110_jpg.rf.ce4542dbc75ddad581802c0beb7184fe.jpg,643,97,652,107,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-8-5_jpg.rf.2144bf487e1e7fd4237ebfc3995a2a3b.jpg,366,387,409,513,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-8-5_jpg.rf.2144bf487e1e7fd4237ebfc3995a2a3b.jpg,464,120,493,178,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-8-5_jpg.rf.2144bf487e1e7fd4237ebfc3995a2a3b.jpg,591,405,600,414,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-3-30_jpg.rf.d46f6128e456a5ea2ed96ad0cdf3e64f.jpg,452,341,529,441,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-3-30_jpg.rf.d46f6128e456a5ea2ed96ad0cdf3e64f.jpg,533,80,555,126,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-3-30_jpg.rf.d46f6128e456a5ea2ed96ad0cdf3e64f.jpg,560,97,567,104,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-5-40_jpg.rf.2bb341704c3f01ac0500cfa212fa3042.jpg,399,307,474,426,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-5-40_jpg.rf.2bb341704c3f01ac0500cfa212fa3042.jpg,474,73,501,134,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-5-40_jpg.rf.2bb341704c3f01ac0500cfa212fa3042.jpg,478,130,489,139,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-6-0_jpg.rf.c50a5d5dc24ce03df4cde5887eb9484d.jpg,562,102,593,146,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-6-0_jpg.rf.c50a5d5dc24ce03df4cde5887eb9484d.jpg,415,383,457,448,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-6-0_jpg.rf.c50a5d5dc24ce03df4cde5887eb9484d.jpg,533,131,539,139,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-7-60_jpg.rf.1586ca02a399dee3f4a0b0f8c1c66f3e.jpg,506,415,578,547,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-7-60_jpg.rf.1586ca02a399dee3f4a0b0f8c1c66f3e.jpg,536,112,604,182,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-7-60_jpg.rf.1586ca02a399dee3f4a0b0f8c1c66f3e.jpg,553,167,560,173,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-1-90_jpg.rf.5444346f3411a5f6db616008adc1b5ab.jpg,356,435,405,570,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-1-90_jpg.rf.5444346f3411a5f6db616008adc1b5ab.jpg,455,99,474,148,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-1-90_jpg.rf.5444346f3411a5f6db616008adc1b5ab.jpg,178,351,186,360,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-7-45_jpg.rf.7da022a7ebe50cfa182bab2d2ed96966.jpg,334,367,386,453,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-7-45_jpg.rf.7da022a7ebe50cfa182bab2d2ed96966.jpg,594,188,636,242,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-7-45_jpg.rf.7da022a7ebe50cfa182bab2d2ed96966.jpg,344,391,358,399,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-3-25_jpg.rf.537c6858724a805ccdd4b1e98ef95837.jpg,459,333,520,437,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-3-25_jpg.rf.537c6858724a805ccdd4b1e98ef95837.jpg,526,79,552,124,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-3-25_jpg.rf.537c6858724a805ccdd4b1e98ef95837.jpg,556,118,563,125,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-2-110_jpg.rf.d9caf87f454b95ad0df2f874bbbbaf63.jpg,449,374,513,497,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-2-110_jpg.rf.d9caf87f454b95ad0df2f874bbbbaf63.jpg,407,87,440,128,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-2-110_jpg.rf.d9caf87f454b95ad0df2f874bbbbaf63.jpg,385,299,394,307,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-5-60_jpg.rf.72112c88b21094dade64457e9b4e90d5.jpg,536,81,554,126,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-5-60_jpg.rf.72112c88b21094dade64457e9b4e90d5.jpg,499,243,525,316,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-5-60_jpg.rf.72112c88b21094dade64457e9b4e90d5.jpg,631,58,638,66,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-5-70_jpg.rf.1537c88e45c8f3621f010e23affd3371.jpg,495,71,538,127,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-5-70_jpg.rf.1537c88e45c8f3621f010e23affd3371.jpg,384,279,431,395,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-5-70_jpg.rf.1537c88e45c8f3621f010e23affd3371.jpg,490,283,498,289,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-1-55_jpg.rf.8f4ee2c0c955d3d94fb0feada3097311.jpg,402,327,445,418,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-1-55_jpg.rf.8f4ee2c0c955d3d94fb0feada3097311.jpg,485,81,505,123,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-1-55_jpg.rf.8f4ee2c0c955d3d94fb0feada3097311.jpg,467,93,475,102,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-1-35_jpg.rf.3704483bb641b807d51b5ce1609a3e67.jpg,749,428,842,544,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-1-35_jpg.rf.3704483bb641b807d51b5ce1609a3e67.jpg,469,41,490,107,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-1-35_jpg.rf.3704483bb641b807d51b5ce1609a3e67.jpg,463,36,469,42,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-6-110_jpg.rf.bcbf920c9b4f7240eeb0b30e6aaf2898.jpg,517,166,578,220,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-6-110_jpg.rf.bcbf920c9b4f7240eeb0b30e6aaf2898.jpg,296,321,350,435,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-6-110_jpg.rf.bcbf920c9b4f7240eeb0b30e6aaf2898.jpg,588,161,596,172,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-1-120_jpg.rf.7570f8b92950f667d4b6ccfad51f7300.jpg,624,84,642,139,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-1-120_jpg.rf.7570f8b92950f667d4b6ccfad51f7300.jpg,447,381,476,463,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-1-120_jpg.rf.7570f8b92950f667d4b6ccfad51f7300.jpg,638,121,643,127,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-55_jpg.rf.b0d20dd50645174aab2cf386d361e06d.jpg,503,429,559,549,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-55_jpg.rf.b0d20dd50645174aab2cf386d361e06d.jpg,478,91,498,133,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-55_jpg.rf.b0d20dd50645174aab2cf386d361e06d.jpg,388,225,398,236,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-2-100_jpg.rf.212518094cb6bbad72e7f3162b2e8e7e.jpg,394,278,478,403,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-2-100_jpg.rf.212518094cb6bbad72e7f3162b2e8e7e.jpg,515,66,564,125,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-2-100_jpg.rf.212518094cb6bbad72e7f3162b2e8e7e.jpg,412,171,420,180,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-3-80_jpg.rf.2a46d33999869a95cd4172587f64c98f.jpg,307,270,402,360,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-3-80_jpg.rf.2a46d33999869a95cd4172587f64c98f.jpg,183,80,239,153,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-3-80_jpg.rf.2a46d33999869a95cd4172587f64c98f.jpg,263,287,272,295,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-0_jpg.rf.90da279a05dc76c6d0131ee051dedb32.jpg,541,302,628,443,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-0_jpg.rf.90da279a05dc76c6d0131ee051dedb32.jpg,393,80,418,128,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-115_jpg.rf.0b0e8704b3a54eaea1937a6a8fc81cfe.jpg,493,155,519,208,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-115_jpg.rf.0b0e8704b3a54eaea1937a6a8fc81cfe.jpg,495,353,541,477,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-115_jpg.rf.0b0e8704b3a54eaea1937a6a8fc81cfe.jpg,672,293,683,303,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-0-120_jpg.rf.ae77cf71689a9e71eab2562cc1f16c55.jpg,660,115,687,156,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-0-120_jpg.rf.ae77cf71689a9e71eab2562cc1f16c55.jpg,423,363,463,440,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-0-120_jpg.rf.ae77cf71689a9e71eab2562cc1f16c55.jpg,635,124,642,132,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-7-60_jpg.rf.04026abe9bce32a1cf465dfcc3262c85.jpg,370,309,435,404,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-7-60_jpg.rf.04026abe9bce32a1cf465dfcc3262c85.jpg,590,87,617,132,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-7-60_jpg.rf.04026abe9bce32a1cf465dfcc3262c85.jpg,599,163,609,173,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-30_jpg.rf.8ef9cbc522bc99e83d8f4540e763962e.jpg,453,88,496,132,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-30_jpg.rf.8ef9cbc522bc99e83d8f4540e763962e.jpg,834,407,909,520,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-30_jpg.rf.8ef9cbc522bc99e83d8f4540e763962e.jpg,474,135,483,143,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-7-80_jpg.rf.f87638cb7e5c6dcf3146078829524ccc.jpg,440,459,524,577,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-7-80_jpg.rf.f87638cb7e5c6dcf3146078829524ccc.jpg,540,96,559,148,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-7-80_jpg.rf.f87638cb7e5c6dcf3146078829524ccc.jpg,590,349,598,357,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-6-85_jpg.rf.09590d1a0320692cc74029536a7a275a.jpg,646,315,704,407,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-6-85_jpg.rf.09590d1a0320692cc74029536a7a275a.jpg,375,95,431,155,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-6-85_jpg.rf.09590d1a0320692cc74029536a7a275a.jpg,378,175,385,182,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-3-30_jpg.rf.22fca564557c412ef64b4e1a16c9c6e7.jpg,563,306,635,425,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-3-30_jpg.rf.22fca564557c412ef64b4e1a16c9c6e7.jpg,455,76,492,153,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-3-30_jpg.rf.22fca564557c412ef64b4e1a16c9c6e7.jpg,656,330,665,337,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-3-60_jpg.rf.bf1c7748c45119cc05f00e041dc7925d.jpg,600,193,642,246,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-3-60_jpg.rf.bf1c7748c45119cc05f00e041dc7925d.jpg,424,363,480,465,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-3-60_jpg.rf.bf1c7748c45119cc05f00e041dc7925d.jpg,597,266,606,275,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-5-55_jpg.rf.06cff5dc78131b28eeda61140be022a2.jpg,450,302,498,394,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-5-55_jpg.rf.06cff5dc78131b28eeda61140be022a2.jpg,596,64,627,110,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-5-55_jpg.rf.06cff5dc78131b28eeda61140be022a2.jpg,543,150,550,156,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Miami-2022-Monday-Highlights-4-60_jpg.rf.e073b1189e42efde4fb16904ac81bdb3.jpg,416,88,448,141,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Miami-2022-Monday-Highlights-4-60_jpg.rf.e073b1189e42efde4fb16904ac81bdb3.jpg,709,358,766,452,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Miami-2022-Monday-Highlights-4-60_jpg.rf.e073b1189e42efde4fb16904ac81bdb3.jpg,349,103,359,113,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-5-10_jpg.rf.083c13b3a38ac36c9d36cb32b056a755.jpg,448,339,514,456,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-5-10_jpg.rf.083c13b3a38ac36c9d36cb32b056a755.jpg,490,57,526,100,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-5-10_jpg.rf.083c13b3a38ac36c9d36cb32b056a755.jpg,447,90,454,96,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-2-90_jpg.rf.8077cd48b693dea426795d4180d2c044.jpg,377,286,447,420,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-2-90_jpg.rf.8077cd48b693dea426795d4180d2c044.jpg,505,57,552,126,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-2-90_jpg.rf.8077cd48b693dea426795d4180d2c044.jpg,494,312,503,321,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-95_jpg.rf.c00226c0052fcb596827d8bb4b4be018.jpg,346,400,399,526,player-front
